College_id,College_name,survey_year,offers_scholarship,id,total_general_total,total_general_females,total_sc_total,total_sc_females,total_st_total,total_st_females,total_obc_total,total_obc_females,total_total_persons,total_total_females,total_remarks_id,pwd_general_total,pwd_general_females,pwd_sc_total,pwd_sc_females,pwd_st_total,pwd_st_females,pwd_obc_total,pwd_obc_females,pwd_total_persons,pwd_total_females,pwd_remarks_id,muslim_minority_general_total,muslim_minority_general_females,muslim_minority_sc_total,muslim_minority_sc_females,muslim_minority_st_total,muslim_minority_st_females,muslim_minority_obc_total,muslim_minority_obc_females,muslim_minority_total_persons,muslim_minority_total_females,muslim_minority_remarks_id,other_minority_general_total,other_minority_general_females,other_minority_sc_total,other_minority_sc_females,other_minority_st_total,other_minority_st_females,other_minority_obc_total,other_minority_obc_females,other_minority_total_persons,other_minority_total_females,other_minority_remarks_id,total_remark
45715,"DHANALAKSHMI SRINIVASAN COLLEGE OF NURSING (Inst. Code - 227), PERAMBALUR",2015,TRUE,4617771,0,0,66,66,5,5,0,0,71,71,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45553,"GEM INSTITUTE OF NURSING EDUCATION AND RESEARCH (Inst. Code - 332), COIMBATORE",2015,TRUE,4872907,0,0,66,66,0,0,54,54,120,120,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,1,1,NA,0,0,12,12,0,0,13,13,25,25,NA,NA
45577,"GOVERNMENT DHARMAPURI MEDICAL COLLEGE (Inst. Code - 244), DHARMAPURI",2015,TRUE,5428936,0,0,126,76,0,0,176,82,302,158,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45634,"JEEVA COLLEGE OF NURSING (Inst. Code - 467), KRISHNAGIRI",2015,TRUE,5124853,0,0,74,74,3,3,87,87,164,164,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45542,"J.K. COLLEGE OF NURSING AND PARAMEDICAL (Inst. Code - 052), COIMBATORE",2015,TRUE,5052334,0,0,65,55,0,0,35,30,100,85,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,4,3,4,3,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45543,"KARPAGAM COLLEGE OF PHARMACY (Inst. Code - 225), COIMBATORE",2015,TRUE,5065340,73,20,17,11,1,1,0,0,91,32,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45530,"K.G. COLLEGE OF NURSING (Inst. Code - 119), COIMBATORE",2015,TRUE,4938650,0,0,64,64,3,3,144,144,211,211,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45529,"K.M.C.H. COLLEGE OF OCCUPATIONAL THERAPY (Inst. Code - 117), COIMBATORE",2015,TRUE,4542705,0,0,14,8,0,0,37,23,51,31,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
8720,SBSS College,2015,TRUE,5505446,0,0,123,39,0,0,659,163,782,202,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45580,"OM SAKTHI COLLEGE OF NURSING (Inst. Code - 324), DHARMAPURI",2015,TRUE,5162433,0,0,55,43,8,8,144,125,207,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
45570,"O.P.R. MEMORIAL COLLEGE OF PARA MEDICAL SCIENCES (Inst. Code - 338), CUDDALORE",2015,TRUE,4922012,0,0,98,98,0,0,53,53,151,151,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,1,1,NA,0,0,0,0,0,0,6,6,6,6,NA,NA
45575,"PADMAVATHI COLLEGE OF PHARMACY (Inst. Code - 104), DHARMAPURI",2015,TRUE,5087739,0,0,20,8,0,0,15,4,35,12,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45536,"P.P.G. COLLEGE OF NURSING (Inst. Code - 154), COIMBATORE",2015,TRUE,4904868,359,278,110,83,0,0,0,0,469,361,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45548,"R.V.S. COLLEGE OF NURSING (Inst. Code - 080), SULAR, COIMBATORE",2015,TRUE,5317181,68,58,45,40,0,0,0,0,113,98,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45700,"SHRI BHARANI COLLEGE OF NURSING (Inst. Code - 334), SALEM",2015,TRUE,4567472,0,0,72,60,5,5,0,0,77,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
45693,"SIVARAJ NATUROPATHY AND YOGA MEDICAL COLLEGE (Inst. Code - 133), SALEM",2015,TRUE,4650323,0,0,23,16,0,0,0,0,23,16,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45699,"SIVARAJ SIDDHA MEDICAL COLLEGE (Inst. Code - 329), SALEM",2015,TRUE,4714040,0,0,54,17,0,0,0,0,54,17,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45552,"SREE ABIRAMI COLLEGE OF NURSING (Inst. Code - 313), COIMBATORE",2015,TRUE,5320643,0,0,107,88,2,0,0,0,109,88,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45717,"SRINIVASAN COLLEGE OF NURSING (Inst. Code - 479), PERAMBALUR",2015,TRUE,4473036,0,0,151,147,3,3,103,91,257,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
45573,"PADMAVATHI COLLEGE OF NURSING (Inst. Code - 088), DHARMAPURI",2015,TRUE,5047532,0,0,41,34,58,49,0,0,99,83,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45578,"SRRI PASPO COLLEGE OF NURSING (Inst. Code - 296), DHARMAPURI",2015,TRUE,4696951,0,0,95,78,1,1,48,39,144,118,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45576,"SWAMI VIVEKANANDA COLLEGE OF NURSING (Inst. Code - 289), A.JETTIHALLI, DHARMAPURI",2015,TRUE,4619118,0,0,42,42,0,0,44,44,86,86,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45544,"TEXCITY COLLEGE OF NURSING (Inst. Code - 231), COIMBATORE",2015,TRUE,4887642,0,0,69,55,0,0,15,10,84,65,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,2,3,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45713,"THANTHAI ROEVER COLLEGE OF NURSING (Inst. Code - 222), PERAMBALAUR",2015,TRUE,4604638,0,0,64,64,0,0,0,0,64,64,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45714,"THANTHAI ROEVER COLLEGE OF PHARMACY (Inst. Code - 138), PERAMBALUR",2015,TRUE,4662739,0,0,34,13,0,0,0,0,34,13,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
5994,B. Ed. College Singvad (Randhikpur),2015,TRUE,4490239,0,0,3,0,27,13,13,8,43,21,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45204,"SHEILA RAHEJA SCHOOL OF BUSINESS MANAGEMENT AND RESEARCH, MUMBAI SUBURBAN",2015,TRUE,4515159,37,6,36,19,0,0,24,12,97,37,NA,0,0,0,0,0,0,0,0,0,0,NA,24,3,0,0,0,0,0,0,24,3,NA,10,3,0,0,0,0,0,0,10,3,NA,NA
45790,"ISLAMPUR COLLEGE, UTTAR DINAJPUR",2015,TRUE,4478682,4,2,2120,1020,47,20,2500,1200,4671,2242,NA,0,0,0,0,0,0,0,0,0,0,NA,4,2,0,0,0,0,1750,850,1754,852,NA,0,0,0,0,16,7,0,0,16,7,NA,NA
11102,"Smt. Akkatai Ramgonda Patil Kanya Mahavidyalaya, ICHALKARANJI-416115, Tal-Hatkanangale,Dist-Kolhapur",2015,TRUE,4331113,583,583,92,92,0,0,258,258,933,933,NA,0,0,0,0,0,0,0,0,0,0,NA,23,23,0,0,0,0,0,0,23,23,NA,19,19,0,0,0,0,0,0,19,19,NA,NA
42165,"K.B.H.S.S. Trust's Dr.B.V. Hiray College of Management & Research Centre, Address: Krushi Nagar, Malegaon Camp, Malegaon, Taluka: Malegaon District: Nashik",2015,TRUE,5537348,111,10,15,5,4,1,97,36,227,52,NA,0,0,0,0,0,0,0,0,0,0,NA,20,9,0,0,0,0,0,0,20,9,NA,1,0,0,0,0,0,0,0,1,0,NA,NA
51789,"YESHWANT MAHAVIDYALAYA, KALMESHWAR",2015,TRUE,5612034,2,1,9,4,2,2,19,2,32,9,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
41470,"Maharia Charitable Trust's Sahyadri Valley College of Engineering & Technology Address: Rajuri, Taluka - Junnar, District Pune, Taluka: Junnar, District: Pune",2015,TRUE,4736231,337,139,10,3,39,2,145,22,531,166,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44987,"SHRI LEELASHAHJI SCIENCE AND MANAGEMENT COLLEGE, CHHINDWARA",2015,TRUE,5187694,0,0,6,0,12,0,40,0,58,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
28082,"M R COLLEGE OF EDUCAITON, FARIDABAD",2015,TRUE,4627952,0,0,2,1,0,0,4,3,6,4,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
41755,"Dr. D.Y.Patil Pratishthan Kolhapur's Padmashree Dr. D.Y.Patil Institute of Engineering, Management and Research, Address: Sector no 29, PCNTDA, Ravet, Nigdi Pardhikaran, Akurdi, Pune 44 Taluka: Pimpari Chinchwad (corporation Area) District: Pune",2015,TRUE,4562743,154,51,89,34,5,1,164,35,412,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
41315,"Matoshri Education Society's Matoshri College of Pharmacy, Address: A/p Eklahare, Near Odhagaon, Nashik Taluka: Nashik, District: Nashik",2015,TRUE,4461967,36,20,13,9,8,5,88,51,145,85,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
16181,Manikaka Topawala Institute of Nursing,2015,TRUE,4450716,0,0,18,17,40,39,55,49,113,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
45771,"G.R.T (BKR) COLLEGE OF NURSING (Inst. Code - 325), TIRUVALLUR",2015,TRUE,4591908,0,0,89,89,0,0,50,50,139,139,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45745,"CHENNAI MEDICAL COLLEGE HOSPITAL AND RESERCH CENTRE (Inst. Code - 246), TRICHY",2015,TRUE,5100935,77,35,36,17,3,1,0,0,116,53,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45741,"CHILD JESUS COLLEGE OF NURSING (Inst. Code - 234), TRICHIRAPALLI",2015,TRUE,5088702,54,54,46,46,1,1,0,0,101,101,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,2,2,NA,20,20,16,16,1,1,0,0,37,37,NA,NA
45620,"CHRISTIAN COLLEGE OF NURSING (Inst. Code - 187), NEYYOOR, KANNIYAKUMARI",2015,TRUE,5080022,44,44,5,5,0,0,1,1,50,50,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45619,"CHRISTIAN COLLEGE OF PHYSIOTHERAPY (Inst. Code - 176), KANNIAKUMARI",2015,TRUE,4611402,13,11,12,7,0,0,0,0,25,18,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45776,"CSI ST.LUKE COLLEGE OF NURSING (Inst. Code - 504), TOOTHUKUDI",2015,TRUE,5025294,0,0,44,41,0,0,56,42,100,83,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45628,"GLOBAL COLLEGE OF NURSING (Inst. Code - 311), KANYAKUMARI",2015,TRUE,4490357,0,0,13,13,1,1,0,0,14,14,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45813,"GOVERNMENT AYURVEDA MEDICAL COLLEGE AND HOSPITAL (Inst. Code - 347), KANNIYAKUMARI",2015,TRUE,5356648,0,0,80,65,32,22,0,0,112,87,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45623,"GOVERNMENT KANYAKUMARI MEDICAL COLLEGE (Inst. Code - 087), KANYAKUMARI",2015,TRUE,5128536,0,0,34,17,1,1,36,18,71,36,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,3,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45708,"KEERAI THAMILSELVAN COLLEG OF NURSING (Inst. Code - 322), PUDUKOTTAI",2015,TRUE,4504468,0,0,75,75,0,0,61,61,136,136,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,8,8,0,0,2,2,10,10,NA,NA
45551,"KONGUNADU COLLEGE OF NURSING (Inst. Code - 312), COIMBATORE",2015,TRUE,4882816,0,0,43,43,2,2,55,55,100,100,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45797,"MADHA MEDICAL COLLEGE AND HOSPITAL (Inst. Code - 464), KANCHEEPURAM",2015,TRUE,5176866,0,0,28,19,1,1,65,32,94,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
45751,"MATHA COLLEGE OF NURSING (Inst. Code - 096), SIVAGANGA",2015,TRUE,5467311,0,0,76,70,0,0,130,116,206,186,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,2,2,2,NA,0,0,13,13,0,0,3,3,16,16,NA,NA
45772,"MMM COLLEGE OF NURSING (Inst. Code - 291), THIRUVALLUR",2015,TRUE,5350849,25,25,40,40,0,0,37,37,102,102,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
45711,"MOUNT ZION COLLEGE OF NURSING (Inst. Code - 331), PUDUKKOTTAI",2015,TRUE,5185103,47,41,53,48,0,0,0,0,100,89,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,2,0,0,0,0,3,2,NA,NA
45742,"NEHRU COLLEGE OF NURSING (Inst. Code - 326), TRICHIRAPALLI",2015,TRUE,5184294,0,0,79,79,1,1,62,62,142,142,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,4,4,4,4,NA,0,0,2,2,0,0,9,9,11,11,NA,NA
45613,"PADMASREE COLLEGE OF NURSING (Inst. Code - 287), KANCHEEPURAM",2015,TRUE,4721456,0,0,126,116,0,0,50,5,176,121,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45773,"PRIYADARSHINI DENTAL COLLEGE & HOSPITAL (Inst. Code - 271), TIRUVALLUR",2015,TRUE,5494825,0,0,50,35,0,0,20,18,70,53,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45627,"P S COLLEGE OF NURSING (Inst. Code - 301), KANYAKUMARI",2015,TRUE,4953801,27,22,22,20,0,0,30,29,79,71,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,27,22,0,0,0,0,0,0,27,22,NA,NA
45752,"RASS ACADEMY COLLEGE OF NURSING (Inst. Code - 228), SIVAGANGA",2015,TRUE,5133832,48,48,92,92,1,1,35,35,176,176,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,16,16,0,0,0,0,0,0,16,16,NA,NA
45621,"SREE RAMAKRISHNA MEDICAL COLLEGE OF NATUROPATHY AND YOGIC SCIENCES (Inst. Code - 161), KANYAKUMARI",2015,TRUE,4574993,0,0,21,17,0,0,60,48,81,65,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45803,"SRESAKTHIMAYEIL INSTITUTE OF NURSING AND RESEARCH (Inst. Code - 262), NAMAKKAL",2015,TRUE,5029575,51,45,72,62,2,1,0,0,125,108,NA,0,0,0,0,0,0,0,0,0,0,NA,2,0,0,0,0,0,0,0,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45609,"SRI SANTHOSI COLLEGE OF NURSING (Inst. Code - 295), KANCHEEPURAM",2015,TRUE,5357861,0,0,237,236,1,1,46,46,284,283,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45624,"ST.XAVIER CATHOLIC COLLEGE OF NURSING (Inst. Code - 239), KANNIYAKUMARI",2015,TRUE,5346379,80,70,80,78,2,2,1,1,163,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
45738,"SURAN COLLEGE OF NURSING (Inst. Code - 309), VIRUDHUNAGAR",2015,TRUE,4887313,0,0,84,84,0,0,0,0,84,84,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45739,"THANTHAI ROEVER COLLEGE OF PHYSIOTHERAPY (Inst. Code - 108), TRICHIRAPALLI",2015,TRUE,5086651,0,0,35,15,0,0,0,0,35,15,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45626,"THASIAH COLLEGE OF NURSING (Inst. Code - 299), KANNIYAKUMARI",2015,TRUE,4965843,0,0,48,48,1,1,0,0,49,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
28127,"AARYAN COLLEGE OF EDUCATION,ROHTAK",2015,TRUE,4560413,0,0,7,5,0,0,2,1,9,6,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45010,C410 VASANT B ED COLLEGE,2015,TRUE,5373153,0,0,33,19,3,1,64,36,100,56,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45027,C552 ARUNDATI MSW COLLEGE,2015,TRUE,4257207,0,0,70,46,3,1,0,0,73,47,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45028,C553 BASVA INSTUTE OF SOCISL WORK,2015,TRUE,4825217,0,0,54,14,0,0,0,0,54,14,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45033,D519 WISDOM COLLEGE OF COMMERCE AND MANAGEMENT,2015,TRUE,4606520,0,0,9,3,14,3,130,41,153,47,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45034,D520 EXCELLENT DEGREE COLLEGE,2015,TRUE,4583472,5,1,69,13,7,2,38,7,119,23,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45038,C468 SIDDALINGAPPA B DESHMUKH COLLEGE OF BCA AND BBM COLLEGE,2015,TRUE,4590439,0,0,10,5,2,1,30,15,42,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
45006,C324 SMT CHINAMMA BASAPPA PATIL DEGREE COLLEGE,2015,TRUE,4334747,0,0,136,77,0,0,19,16,155,93,NA,0,0,0,0,0,0,2,1,2,1,NA,0,0,0,0,0,0,9,7,9,7,NA,0,0,0,0,0,0,8,8,8,8,NA,NA
45019,C506 SRI SAI PRASAD ARTS AND COMMERCE FIRST GRADE COLLEGE,2015,TRUE,4590389,0,0,22,4,1,0,1,1,24,5,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
41367,"Citizen Welfare Education Societys Dr. Manzoor Hasan Ayyubi College of Education, Sr.No. 224, Plot No. 124, Guruwar Ward, Islam Nagar, Malegaon, Dist. Nashik - 423203",2015,TRUE,4430827,20,14,0,0,0,0,37,24,57,38,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
41827,"B.E. Society Daund's Lt. K. G. Kataria College of Arts & Science, Address: Ambedkar Chawk, Siddhtech Road, Daund, Taluka: Daund, District: Pune",2015,TRUE,4342127,2,1,56,31,0,0,32,17,90,49,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
41797,"Flora Education Society's Flora Institute of Technology, Address: A/P Khopi, near Khedshivapur Toll Plaza Off Pune-Satara Highway, TQ Bhor, District - Pune 412205 Taluka: Bhor District: Pune",2015,TRUE,4384125,130,6,21,1,45,0,69,2,265,9,NA,0,0,0,0,0,0,0,0,0,0,NA,7,2,0,0,0,0,0,0,7,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
42134,"Gokhale Education Society's Sir Dr. M.S. Gosavi College of Pharmaceutical Education and Research, Address: Prin. T.A. Kulkarni Vidyanagar, Nashik, Taluka: Nashik, District: Nashik",2015,TRUE,4439371,0,0,19,17,9,7,119,71,147,95,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
41952,"Gramodaya Gramodaya's Shri Saibaba Institute of Engineering Research Allied Sciences, Rahata, Address: A/p.- Pimplas, Taluka: Rahata, District: Ahmednagar.",2015,TRUE,4440312,192,20,12,2,0,0,136,13,340,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
44982,"SRIJAN COLLEGE, LOUNDI",2015,TRUE,5388105,67,67,78,35,0,0,224,121,369,223,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44983,"R K COLLEGE OF SCIENCE TECHNOLOGY, LOUNDI",2015,TRUE,4816072,0,0,72,20,0,0,99,36,171,56,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,6,4,6,4,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
384,"Department of MCA Sankalchand Patel College of Engineering (SFI),Visnagar. 529",2015,TRUE,4260570,0,0,7,5,0,0,2,0,9,5,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45065,"INSTITUTE OF TECHNOLOGY & MANAGEMENT UNIVERSITY TECHNICAL CAMPUS PALADI, VADODARA 822",2015,TRUE,4512778,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
152,"Department of Business Management, Sankalchand Patel College of Engineering (SFI)-Visnagar 752",2015,TRUE,4271281,0,0,2,0,0,0,0,0,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
45622,"A.T.S.V.S. (AKILA THIRUVITHAMCORE SIDDHA VAIDHYA KALLOORI) SIDDHA MEDICAL COLLEGE AND HOSPITAL (Inst. Code - 199), MUNCHIRAI, KANNIYAKUMARI",2015,TRUE,4873409,0,0,23,16,0,0,31,28,54,44,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
